,name,real_rent,age,route_1,route_2,route_3,room_number,DK,K,L,S,convenience,new,old,far,near,very far,very near,世田谷区,中央区,中野区,北区,千代田区,台東区,品川区,墨田区,大田区,文京区,新宿区,板橋区,江戸川区,江東区,渋谷区,港区,目黒区,練馬区,荒川区,葛飾区,豊島区,足立区
9492,高伸荘,61000.0,41.0,3.0,17.0,16.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9493,コーラルハイツ東葛西,86500.0,2.0,8.0,23.0,27.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9494,コーポ清田_201号,72000.0,31.0,7.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9495,グランエッグス・ノア,96000.0,13.0,3.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9496,グランエッグス・ノア,110000.0,13.0,3.0,14.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9497,プロスペリティスカイツリー,75000.0,0.0,6.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9498,プロスペリティスカイツリー,77000.0,0.0,6.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,プロスペリティスカイツリー,77000.0,0.0,6.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,プロスペリティスカイツリー,80000.0,0.0,6.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,東京メトロ丸ノ内線 中野坂上駅 3階建 築3年,89000.0,3.0,8.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,東京メトロ丸ノ内線 中野坂上駅 3階建 築3年,90000.0,3.0,8.0,12.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,カーサカルム,78000.0,31.0,17.0,15.0,18.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9504,カーサ ディ ブリランテ,109000.0,6.0,4.0,16.0,3.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9505,ハイツ市川,91000.0,28.0,4.0,13.0,17.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,Dプレイス中野坂上,89000.0,3.0,7.0,8.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,Dプレイス中野坂上,90000.0,3.0,7.0,8.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,ベルシオンＡ,73000.0,33.0,9.0,28.0,40.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9509,レジデンス目白,115000.0,17.0,4.0,11.0,10.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9510,Ｓｈｒｉｃｃｅｓｔ,68500.0,0.0,6.0,10.0,12.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511,Ｓｈｒｉｃｃｅｓｔ,72500.0,0.0,6.0,10.0,12.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9512,Ｓｈｒｉｃｃｅｓｔ,75500.0,0.0,6.0,10.0,12.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,ＪＲ総武線 新小岩駅 2階建 築5年,67000.0,5.0,13.0,26.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9514,ダフニーハイツ,70000.0,20.0,10.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9515,ダフニーハイツ,76000.0,20.0,10.0,21.0,23.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9516,ＪＲ総武線 小岩駅 2階建 築13年,62000.0,13.0,7.0,15.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9517,グレイス・Ｍ,57000.0,10.0,13.0,21.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9518,グレイス・Ｍ,62000.0,10.0,13.0,21.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9519,第5森川荘,117000.0,59.0,6.0,10.0,10.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9520,コーポ田中,95000.0,24.0,4.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9521,リーベンハイム鹿浜II,91000.0,10.0,13.0,21.0,29.0,2.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9522,メゾン・ド・フォルテシモ一号館,109000.0,9.0,2.0,15.0,16.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9523,東京メトロ南北線 志茂駅 3階建 築9年,109000.0,9.0,2.0,15.0,16.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9524,Fierte桃園,90000.0,15.0,6.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,Fierte桃園,93000.0,15.0,6.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,Fierte桃園,95000.0,15.0,6.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,ウィング・ジムコA棟,72500.0,5.0,11.0,23.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9528,ウィング・ジムコA棟,73500.0,5.0,11.0,23.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9529,CORAL MIZUE,68000.0,15.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9530,CORAL MIZUE,71000.0,15.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9531,CORAL MIZUE,73000.0,15.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9532,コーラルハイツ東葛西,86500.0,2.0,8.0,23.0,27.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9533,コーポ清田_201号,72000.0,31.0,7.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9534,グリシーヌ上高田,88500.0,15.0,7.0,5.0,12.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9535,セント・アイヴス渋谷,185000.0,12.0,7.0,13.0,17.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9536,伊興5丁目新築A,91000.0,0.0,13.0,20.0,20.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9537,京成押上線 八広駅 3階建 築6年,82100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9538,京成押上線 八広駅 3階建 築6年,83100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,京成押上線 八広駅 3階建 築6年,85100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,京成押上線 八広駅 3階建 築6年,87100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9541,東武伊勢崎線 曳舟駅 2階建 築7年,66000.0,7.0,7.0,12.0,,1.0,0.0,1.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542,ＪＲ高崎線 尾久駅 2階建 築5年,39000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9543,ＪＲ高崎線 尾久駅 2階建 築5年,42000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9544,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9545,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9546,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9547,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9548,高伸荘,61000.0,41.0,3.0,17.0,16.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9549,セゾンヴィラ豊島園,102000.0,5.0,3.0,16.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9550,セゾンヴィラ豊島園,102000.0,5.0,3.0,16.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9551,レオパレスはなみずき,77000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9552,レオパレスはなみずき,78000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9553,レオパレスはなみずき,85000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9554,レオパレスはなみずき,85000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,レオパレスはなみずき,86000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,グレースハイム,140000.0,33.0,6.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9557,プリメ南千住,84000.0,26.0,2.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9558,第二ハイツヤマヤ,69000.0,37.0,7.0,9.0,33.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9559,ガーデンビレッジ小石川,125000.0,4.0,5.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9560,レオパレスはなみずき,77000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9561,レオパレスはなみずき,78000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9562,レオパレスはなみずき,85000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9563,レオパレスはなみずき,85000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9564,レオパレスはなみずき,86000.0,13.0,6.0,14.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9565,ホワイトハイツ,45000.0,33.0,7.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9566,ホワイトハイツ,45000.0,33.0,7.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9567,リーベンハイム鹿浜II,91000.0,10.0,13.0,21.0,29.0,2.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9568,サトーハイム,50000.0,27.0,7.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9569,セゾンヴィラ豊島園,102000.0,5.0,3.0,16.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9570,セゾンヴィラ豊島園,102000.0,5.0,3.0,16.0,25.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9571,アメリカンリバティー若宮,81000.0,7.0,7.0,15.0,10.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9572,西武新宿線 沼袋駅 2階建 築20年,115000.0,20.0,10.0,15.0,5.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573,メゾン吉住,57000.0,21.0,11.0,11.0,21.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9574,京成押上線 八広駅 3階建 築6年,82100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9575,京成押上線 八広駅 3階建 築6年,83100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576,京成押上線 八広駅 3階建 築6年,85100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9577,京成押上線 八広駅 3階建 築6年,87100.0,6.0,9.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9578,東武伊勢崎線 曳舟駅 2階建 築7年,66000.0,7.0,7.0,12.0,,1.0,0.0,1.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9579,東急東横線 中目黒駅 2階建 築18年,85000.0,18.0,8.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9580,伊興5丁目新築A,91000.0,0.0,13.0,20.0,20.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9581,京成押上線 京成立石駅 2階建 築28年,56500.0,28.0,9.0,14.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9582,レオパレス駒場東大前,89000.0,21.0,6.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9583,レオパレス駒場東大前,89000.0,21.0,6.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9584,レオパレス駒場東大前,89000.0,21.0,6.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9585,ＪＲ高崎線 尾久駅 2階建 築5年,39000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9586,ＪＲ高崎線 尾久駅 2階建 築5年,42000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9587,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9588,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9589,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9590,ＪＲ高崎線 尾久駅 2階建 築5年,44000.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9591,セント・アイヴス渋谷,185000.0,12.0,7.0,13.0,17.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9592,西武新宿線 鷺ノ宮駅 2階建 築11年,71000.0,11.0,6.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9593,西武新宿線 鷺ノ宮駅 2階建 築11年,73000.0,11.0,6.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9594,西武新宿線 鷺ノ宮駅 2階建 築11年,77000.0,11.0,6.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9595,プリメ南千住,84000.0,26.0,2.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9596,カトルレーヴ,84000.0,11.0,6.0,8.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,セレサコート,98000.0,19.0,3.0,11.0,12.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9598,ＪＲ京浜東北線 東十条駅 2階建 築19年,98000.0,19.0,3.0,11.0,12.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,ＭＯＶＥ北小岩,62000.0,6.0,7.0,17.0,,1.0,0.0,1.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9600,リバー,60000.0,33.0,5.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9601,リバー,63000.0,33.0,5.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9602,リバー,63000.0,33.0,5.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9603,東急東横線 祐天寺駅 2階建 築4年,142000.0,4.0,15.0,18.0,24.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9604,東急東横線 祐天寺駅 2階建 築4年,147000.0,4.0,15.0,18.0,24.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9605,東急東横線 祐天寺駅 2階建 築4年,164000.0,4.0,15.0,18.0,24.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9606,フラットウェルズ,71000.0,4.0,6.0,20.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9607,シャンテ,83000.0,11.0,6.0,12.0,10.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608,シャンテ,85000.0,11.0,6.0,12.0,10.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9609,ＫＩＨＯＫＵ,70000.0,0.0,6.0,21.0,25.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
